Source,Target,Type,Id,Label,Weight
1414,3344,Directed,9954,,1
1415,4420,Directed,9955,,2
1415,3611,Directed,9956,,2
1415,3423,Directed,9957,,1
1415,3198,Directed,9958,,1
1415,2944,Directed,9959,,1
1415,3108,Directed,9960,,1
1415,3317,Directed,9961,,1
1415,1749,Directed,9962,,1
1415,4267,Directed,9963,,2
1415,2263,Directed,9964,,1
1415,2098,Directed,9965,,1
1415,2797,Directed,9966,,1
1415,3441,Directed,9967,,1
1415,2150,Directed,9968,,1
1415,4547,Directed,9969,,1
1415,1674,Directed,9970,,1
1415,1650,Directed,9971,,2
1415,1908,Directed,9972,,2
1415,2284,Directed,9973,,1
1415,4009,Directed,9974,,1
1415,4075,Directed,9975,,1
1415,2471,Directed,9976,,3
1415,4488,Directed,9977,,2
1415,4182,Directed,9978,,1
1415,1415,Directed,9979,,3
1415,1995,Directed,9980,,4
1415,3619,Directed,9981,,3
1415,2237,Directed,9982,,1
1415,2256,Directed,9983,,2
1415,4485,Directed,9984,,1
1415,2369,Directed,9985,,1
1415,2239,Directed,9986,,1
1415,2876,Directed,9987,,1
1415,2452,Directed,9988,,2
1415,2572,Directed,9989,,1
1415,4307,Directed,9990,,2
1415,2348,Directed,9991,,2
1415,2615,Directed,9992,,3
1415,1871,Directed,9993,,1
1415,4324,Directed,9994,,1
1415,3407,Directed,9995,,1
1415,4177,Directed,9996,,3
1415,2102,Directed,9997,,1
1415,2210,Directed,9998,,1
1415,1644,Directed,9999,,1
1415,2536,Directed,10000,,2
1415,2731,Directed,10001,,1
1415,2436,Directed,10002,,1
1415,3229,Directed,10003,,1
1415,3303,Directed,10004,,1
1415,3511,Directed,10005,,1
1415,4351,Directed,10006,,1
1415,2930,Directed,10007,,1
1415,2328,Directed,10008,,2
1415,3090,Directed,10009,,1
1415,3905,Directed,10010,,1
1415,2306,Directed,10011,,1
1415,4528,Directed,10012,,1
1415,3111,Directed,10013,,1
1415,1910,Directed,10014,,1
1415,2494,Directed,10015,,1
1415,2577,Directed,10016,,2
1415,2121,Directed,10017,,2
1415,1649,Directed,10018,,1
1415,2659,Directed,10019,,1
1415,3738,Directed,10020,,1
1415,4112,Directed,10021,,1
1415,1960,Directed,10022,,1
1415,1512,Directed,10023,,1
1415,4520,Directed,10024,,1
1415,2981,Directed,10025,,1
1415,3637,Directed,10026,,3
1415,2929,Directed,10027,,1
1415,3658,Directed,10028,,1
1415,2928,Directed,10029,,1
1415,2061,Directed,10030,,1
1415,2955,Directed,10031,,1
1415,3813,Directed,10032,,3
1415,1901,Directed,10033,,1
1415,3340,Directed,10034,,1
1415,3077,Directed,10035,,1
1415,2010,Directed,10036,,1
1415,2147,Directed,10037,,2
1415,2412,Directed,10038,,1
1415,1664,Directed,10039,,1
1415,3180,Directed,10040,,1
1415,3071,Directed,10041,,1
1415,4366,Directed,10042,,1
1415,1522,Directed,10043,,1
1415,2341,Directed,10044,,1
1415,3631,Directed,10045,,1
1415,3308,Directed,10046,,1
1415,3391,Directed,10047,,1
1415,1661,Directed,10048,,1
1415,3384,Directed,10049,,1
1415,3348,Directed,10050,,1
1415,3789,Directed,10051,,1
1415,3028,Directed,10052,,1
1415,3672,Directed,10053,,1
1415,2013,Directed,10054,,1
1415,1978,Directed,10055,,1
1415,1799,Directed,10056,,1
1415,4452,Directed,10057,,1
1415,2900,Directed,10058,,1
1415,4543,Directed,10059,,1
1415,4194,Directed,10060,,1
1415,3306,Directed,10061,,1
1415,3587,Directed,10062,,1
1415,3835,Directed,10063,,1
1415,3696,Directed,10064,,1
1415,3097,Directed,10065,,1
1415,1626,Directed,10066,,1
1415,1708,Directed,10067,,2
1415,3675,Directed,10068,,1
1415,3668,Directed,10069,,1
1415,1618,Directed,10070,,1
1415,2012,Directed,10071,,1
1415,2315,Directed,10072,,1
1415,2479,Directed,10073,,1
1416,4149,Directed,10074,,1
1416,2536,Directed,10075,,1
1418,2356,Directed,10076,,1
1418,3672,Directed,10077,,1
1420,3028,Directed,10078,,1
1421,2378,Directed,10079,,1
1421,2121,Directed,10080,,3
1421,2312,Directed,10081,,1
1421,3042,Directed,10082,,1
1421,3004,Directed,10083,,1
1421,2300,Directed,10084,,1
1421,4501,Directed,10085,,1
1421,4076,Directed,10086,,1
1421,2534,Directed,10087,,1
1421,1518,Directed,10088,,1
1421,3423,Directed,10089,,1
1421,3611,Directed,10090,,1
1421,2447,Directed,10091,,1
1421,2102,Directed,10092,,1
1421,3265,Directed,10093,,1
1421,3495,Directed,10094,,1
1422,1478,Directed,10095,,1
1422,3185,Directed,10096,,1
1422,3384,Directed,10097,,1
1422,2352,Directed,10098,,1
1422,1732,Directed,10099,,1
1422,1422,Directed,10100,,1
1423,3126,Directed,10101,,1
1423,4046,Directed,10102,,1
1424,3878,Directed,10103,,1
1425,3901,Directed,10104,,1
1425,4177,Directed,10105,,1
1425,3517,Directed,10106,,1
1425,1778,Directed,10107,,1
1425,1594,Directed,10108,,1
1425,1570,Directed,10109,,1
1426,1747,Directed,10110,,1
1426,4109,Directed,10111,,1
1426,3277,Directed,10112,,1
1426,3441,Directed,10113,,1
1426,3306,Directed,10114,,1
1426,2985,Directed,10115,,1
1426,2979,Directed,10116,,1
1426,3911,Directed,10117,,1
1426,3619,Directed,10118,,1
1426,1512,Directed,10119,,1
1426,3511,Directed,10120,,1
1426,2930,Directed,10121,,2
1426,4009,Directed,10122,,1
1426,3348,Directed,10123,,1
1426,4177,Directed,10124,,1
1426,2037,Directed,10125,,1
1426,3611,Directed,10126,,1
1426,2394,Directed,10127,,1
1426,4521,Directed,10128,,1
1426,1650,Directed,10129,,3
1426,3459,Directed,10130,,1
1426,2534,Directed,10131,,1
1426,4193,Directed,10132,,1
1426,3813,Directed,10133,,1
1426,3463,Directed,10134,,1
1426,2323,Directed,10135,,1
1426,1451,Directed,10136,,1
1426,1978,Directed,10137,,1
1426,3847,Directed,10138,,1
1426,4194,Directed,10139,,1
1426,2955,Directed,10140,,1
1426,3944,Directed,10141,,1
1426,1995,Directed,10142,,1
1426,3423,Directed,10143,,1
1426,4381,Directed,10144,,1
1426,4478,Directed,10145,,1
1426,1723,Directed,10146,,1
1426,2372,Directed,10147,,1
1426,1749,Directed,10148,,1
1426,4267,Directed,10149,,1
1426,3111,Directed,10150,,1
1426,1871,Directed,10151,,1
1427,2126,Directed,10152,,1
1428,2245,Directed,10153,,1
1428,1710,Directed,10154,,1
1428,3535,Directed,10155,,1
1430,4240,Directed,10156,,1
1430,2147,Directed,10157,,1
1430,3034,Directed,10158,,1
1431,3441,Directed,10159,,1
1431,1990,Directed,10160,,1
1432,3409,Directed,10161,,1
1433,3554,Directed,10162,,1
1433,2981,Directed,10163,,1
1434,2377,Directed,10164,,1
1434,1758,Directed,10165,,1
1434,3489,Directed,10166,,1
1435,4280,Directed,10167,,1
1435,2121,Directed,10168,,3
1435,2097,Directed,10169,,1
1435,3927,Directed,10170,,1
1435,3692,Directed,10171,,1
1435,2056,Directed,10172,,1
1435,1467,Directed,10173,,1
1435,3624,Directed,10174,,1
1435,3883,Directed,10175,,1
1435,3213,Directed,10176,,1
1435,2998,Directed,10177,,1
1435,3911,Directed,10178,,1
1435,4307,Directed,10179,,2
1435,3394,Directed,10180,,1
1435,3470,Directed,10181,,1
1435,2375,Directed,10182,,1
1436,3864,Directed,10183,,1
1436,4182,Directed,10184,,1
1436,2913,Directed,10185,,1
1436,4020,Directed,10186,,1
1436,1842,Directed,10187,,1
1437,2030,Directed,10188,,1
1437,2113,Directed,10189,,1
1437,3845,Directed,10190,,1
1438,3271,Directed,10191,,1
1439,2966,Directed,10192,,1
1440,1451,Directed,10193,,1
1441,2612,Directed,10194,,1
1441,2372,Directed,10195,,1
1441,4005,Directed,10196,,1
1441,1500,Directed,10197,,2
1441,3979,Directed,10198,,1
1441,2444,Directed,10199,,1
1441,1634,Directed,10200,,1
1441,2478,Directed,10201,,1
1441,4266,Directed,10202,,1
1441,3523,Directed,10203,,1
1441,2747,Directed,10204,,1
1441,2412,Directed,10205,,1
1441,3465,Directed,10206,,1
1441,2121,Directed,10207,,1
1442,1442,Directed,10208,,1
1442,2961,Directed,10209,,1
1443,3620,Directed,10210,,1
1443,2300,Directed,10211,,1
1445,1910,Directed,10212,,1
1445,2914,Directed,10213,,1
1445,3086,Directed,10214,,1
1447,4228,Directed,10215,,1
1447,4402,Directed,10216,,1
1448,4058,Directed,10217,,1
1449,3830,Directed,10218,,1
1449,3207,Directed,10219,,1
1449,4477,Directed,10220,,1
1451,2797,Directed,10221,,1
1451,3877,Directed,10222,,1
1451,1576,Directed,10223,,1
1451,3423,Directed,10224,,1
1451,4311,Directed,10225,,1
1451,2012,Directed,10226,,2
1451,3191,Directed,10227,,3
1451,2370,Directed,10228,,1
1451,2078,Directed,10229,,1
1451,3668,Directed,10230,,1
1451,2358,Directed,10231,,1
1451,1451,Directed,10232,,1
1451,3017,Directed,10233,,1
1451,2470,Directed,10234,,1
1451,4276,Directed,10235,,1
1451,2098,Directed,10236,,1
1451,1637,Directed,10237,,1
1451,1519,Directed,10238,,1
1451,3180,Directed,10239,,1
1451,3328,Directed,10240,,1
1451,3727,Directed,10241,,1
1451,3530,Directed,10242,,1
1451,3149,Directed,10243,,1
1451,3229,Directed,10244,,1
1451,2961,Directed,10245,,1
1451,3937,Directed,10246,,1
1451,3945,Directed,10247,,1
1451,4378,Directed,10248,,1
1451,2595,Directed,10249,,1
1451,2967,Directed,10250,,1
1451,3134,Directed,10251,,1
1451,3779,Directed,10252,,1
1451,4565,Directed,10253,,1
1451,3265,Directed,10254,,1
1451,3127,Directed,10255,,1
1451,2108,Directed,10256,,1
1451,3651,Directed,10257,,1
1451,4570,Directed,10258,,1
1451,1908,Directed,10259,,1
1451,3864,Directed,10260,,1
1451,2639,Directed,10261,,1
1451,2900,Directed,10262,,1
1451,2018,Directed,10263,,1
1451,4501,Directed,10264,,1
1452,4334,Directed,10265,,1
1452,4050,Directed,10266,,1
1452,1726,Directed,10267,,1
1453,3813,Directed,10268,,1
1453,2747,Directed,10269,,1
1453,3097,Directed,10270,,1
1453,2935,Directed,10271,,1
1456,4177,Directed,10272,,1
1456,2613,Directed,10273,,1
1456,2783,Directed,10274,,1
1456,4076,Directed,10275,,1
1457,3394,Directed,10276,,1
1457,3838,Directed,10277,,1
1457,4177,Directed,10278,,1
1458,3493,Directed,10279,,1
1458,2126,Directed,10280,,1
1458,2696,Directed,10281,,1
1458,2544,Directed,10282,,1
1459,2955,Directed,10283,,1
1460,3554,Directed,10284,,1
1460,3317,Directed,10285,,1
1460,3534,Directed,10286,,1
1460,2735,Directed,10287,,1
1460,1791,Directed,10288,,1
1460,1849,Directed,10289,,1
1460,4366,Directed,10290,,1
1460,3926,Directed,10291,,1
1460,1765,Directed,10292,,1
1460,3994,Directed,10293,,1
1460,3906,Directed,10294,,1
1460,3753,Directed,10295,,1
1460,1460,Directed,10296,,1
1460,3548,Directed,10297,,1
1461,3507,Directed,10298,,1
1462,2965,Directed,10299,,1
1464,3725,Directed,10300,,1
1464,3015,Directed,10301,,1
1464,4109,Directed,10302,,1
1464,1986,Directed,10303,,1
1464,3333,Directed,10304,,1
1466,4072,Directed,10305,,1
1468,3459,Directed,10306,,1
1468,2195,Directed,10307,,1
1468,3945,Directed,10308,,1
1468,2744,Directed,10309,,1
1469,1587,Directed,10310,,1
1470,2516,Directed,10311,,1
1471,3521,Directed,10312,,1
1471,1471,Directed,10313,,1
1471,3825,Directed,10314,,1
1472,2378,Directed,10315,,1
1472,2820,Directed,10316,,1
1472,3295,Directed,10317,,1
1472,2016,Directed,10318,,1
1472,4442,Directed,10319,,1
1473,2479,Directed,10320,,1
1475,2604,Directed,10321,,4
1475,4100,Directed,10322,,1
1475,2900,Directed,10323,,1
1475,3280,Directed,10324,,1
1475,3468,Directed,10325,,1
1475,2287,Directed,10326,,1
1475,3231,Directed,10327,,1
1475,2168,Directed,10328,,1
1475,3883,Directed,10329,,1
1475,3458,Directed,10330,,2
1475,3383,Directed,10331,,1
1475,2430,Directed,10332,,1
1475,1914,Directed,10333,,1
1475,2074,Directed,10334,,1
1475,1552,Directed,10335,,1
1475,2253,Directed,10336,,1
1475,2195,Directed,10337,,1
1475,3878,Directed,10338,,1
1475,3507,Directed,10339,,1
1475,3308,Directed,10340,,1
1475,4350,Directed,10341,,2
1475,1778,Directed,10342,,1
1475,1785,Directed,10343,,1
1475,4424,Directed,10344,,1
1475,2037,Directed,10345,,1
1475,2238,Directed,10346,,1
1475,3384,Directed,10347,,1
1475,1630,Directed,10348,,1
1475,4089,Directed,10349,,1
1475,2726,Directed,10350,,1
1475,4519,Directed,10351,,1
1475,3514,Directed,10352,,1
1475,2011,Directed,10353,,1
1475,4375,Directed,10354,,1
1477,3040,Directed,10355,,1
1477,2245,Directed,10356,,1
1477,2307,Directed,10357,,1
1477,4113,Directed,10358,,1
1477,1504,Directed,10359,,1
1478,4024,Directed,10360,,1
1478,4076,Directed,10361,,2
1478,4468,Directed,10362,,1
1478,2215,Directed,10363,,1
1478,4164,Directed,10364,,2
1478,1478,Directed,10365,,2
1478,3185,Directed,10366,,1
1478,3428,Directed,10367,,1
1478,4266,Directed,10368,,1
1478,2197,Directed,10369,,1
1478,4036,Directed,10370,,2
1478,2147,Directed,10371,,2
1478,1948,Directed,10372,,1
1478,4371,Directed,10373,,1
1478,3637,Directed,10374,,1
1478,2612,Directed,10375,,1
1478,2692,Directed,10376,,2
1478,2301,Directed,10377,,1
1478,3382,Directed,10378,,1
1478,3813,Directed,10379,,1
1478,3193,Directed,10380,,2
1478,2478,Directed,10381,,1
1478,1490,Directed,10382,,1
1478,1932,Directed,10383,,1
1478,4519,Directed,10384,,2
1478,3883,Directed,10385,,1
1478,3328,Directed,10386,,1
1478,3789,Directed,10387,,1
1478,3584,Directed,10388,,1
1478,3770,Directed,10389,,1
1478,2941,Directed,10390,,1
1478,2402,Directed,10391,,1
1478,2597,Directed,10392,,1
1479,3268,Directed,10393,,1
1479,3611,Directed,10394,,1
1480,3152,Directed,10395,,1
1480,4194,Directed,10396,,1
1482,3206,Directed,10397,,1
1483,3077,Directed,10398,,1
1483,3758,Directed,10399,,1
1484,3447,Directed,10400,,1
1486,1492,Directed,10401,,1
1486,2452,Directed,10402,,1
1486,4442,Directed,10403,,1
1486,2496,Directed,10404,,1
1487,3203,Directed,10405,,1
1487,2099,Directed,10406,,1
1488,3090,Directed,10407,,1
1490,1978,Directed,10408,,1
1490,4272,Directed,10409,,1
1490,3545,Directed,10410,,1
1491,3008,Directed,10411,,1
1492,3905,Directed,10412,,1
1492,2881,Directed,10413,,1
1492,3061,Directed,10414,,1
1493,3108,Directed,10415,,1
1493,3042,Directed,10416,,1
1496,4177,Directed,10417,,1
1497,3012,Directed,10418,,1
1497,3800,Directed,10419,,1
1497,2044,Directed,10420,,1
1497,2615,Directed,10421,,1
1497,2909,Directed,10422,,1
1497,2482,Directed,10423,,1
1497,3591,Directed,10424,,1
1497,3163,Directed,10425,,1
1497,2205,Directed,10426,,1
1498,3863,Directed,10427,,1
1498,3077,Directed,10428,,1
1499,4045,Directed,10429,,1
1499,1699,Directed,10430,,1
1500,3393,Directed,10431,,1
1500,3316,Directed,10432,,1
1500,4516,Directed,10433,,1
1500,2932,Directed,10434,,1
1500,2043,Directed,10435,,1
1500,4546,Directed,10436,,1
1500,4076,Directed,10437,,2
1500,1948,Directed,10438,,1
1500,3770,Directed,10439,,3
1500,4356,Directed,10440,,1
1500,4036,Directed,10441,,2
1500,3523,Directed,10442,,1
1500,3149,Directed,10443,,1
1500,4236,Directed,10444,,1
1500,2723,Directed,10445,,1
1500,2579,Directed,10446,,1
1500,3221,Directed,10447,,1
1500,2493,Directed,10448,,1
1500,3637,Directed,10449,,1
1500,1986,Directed,10450,,1
1500,2720,Directed,10451,,1
1500,3110,Directed,10452,,1
1500,4244,Directed,10453,,1
1500,2138,Directed,10454,,1
1500,1500,Directed,10455,,1
1500,2444,Directed,10456,,1
1500,2397,Directed,10457,,1
1500,3617,Directed,10458,,1
1500,3019,Directed,10459,,1
1500,4565,Directed,10460,,2
1500,3042,Directed,10461,,1
1500,1995,Directed,10462,,1
1500,3465,Directed,10463,,1
1500,2288,Directed,10464,,1
1500,1901,Directed,10465,,1
1500,4005,Directed,10466,,1
1500,3328,Directed,10467,,1
1500,3765,Directed,10468,,1
1500,2121,Directed,10469,,1
1500,2864,Directed,10470,,1
1500,3180,Directed,10471,,2
1500,4370,Directed,10472,,1
1500,4368,Directed,10473,,1
1500,3594,Directed,10474,,1
1500,2182,Directed,10475,,1
1500,3795,Directed,10476,,1
1500,4542,Directed,10477,,1
1500,1795,Directed,10478,,1
1500,2098,Directed,10479,,1
1500,2596,Directed,10480,,1
1500,3656,Directed,10481,,1
1500,3548,Directed,10482,,1
1502,3830,Directed,10483,,1
1502,1978,Directed,10484,,1
1502,3565,Directed,10485,,3
1502,4058,Directed,10486,,1
1502,1747,Directed,10487,,1
1502,3463,Directed,10488,,1
1502,2543,Directed,10489,,1
1502,3434,Directed,10490,,1
1502,3301,Directed,10491,,1
1502,3468,Directed,10492,,1
1502,2647,Directed,10493,,1
1502,2471,Directed,10494,,1
1502,1903,Directed,10495,,1
1502,4276,Directed,10496,,1
1503,4038,Directed,10497,,1
1503,1535,Directed,10498,,1
1503,2608,Directed,10499,,1
1503,2876,Directed,10500,,1
1503,4522,Directed,10501,,1
1504,3097,Directed,10502,,1
1504,2569,Directed,10503,,1
1504,3019,Directed,10504,,2
1504,3839,Directed,10505,,1
1504,3957,Directed,10506,,1
1504,2595,Directed,10507,,1
1504,3227,Directed,10508,,1
1504,3017,Directed,10509,,1
1504,2818,Directed,10510,,1
1505,4112,Directed,10511,,1
1506,2482,Directed,10512,,1
1509,2038,Directed,10513,,1
1509,4563,Directed,10514,,1
1509,1736,Directed,10515,,1
1509,2119,Directed,10516,,1
1512,2320,Directed,10517,,1
1512,4547,Directed,10518,,2
1512,2258,Directed,10519,,1
1512,2510,Directed,10520,,1
1512,3677,Directed,10521,,1
1512,1587,Directed,10522,,1
1512,3813,Directed,10523,,1
1512,2779,Directed,10524,,1
1512,4503,Directed,10525,,1
1512,2323,Directed,10526,,1
1512,1644,Directed,10527,,1
1512,2507,Directed,10528,,1
1512,4542,Directed,10529,,1
1512,4477,Directed,10530,,1
1512,1960,Directed,10531,,2
1512,4167,Directed,10532,,1
1512,3045,Directed,10533,,1
1512,3730,Directed,10534,,1
1512,2462,Directed,10535,,1
1512,4375,Directed,10536,,1
1512,3969,Directed,10537,,1
1512,4307,Directed,10538,,1
1512,2482,Directed,10539,,1
1512,4317,Directed,10540,,1
1512,3565,Directed,10541,,1
1512,2886,Directed,10542,,1
1512,4416,Directed,10543,,1
1512,2765,Directed,10544,,1
1512,3191,Directed,10545,,1
1512,3302,Directed,10546,,1
1513,2350,Directed,10547,,1
1513,3296,Directed,10548,,1
1513,3077,Directed,10549,,1
1514,3316,Directed,10550,,1
1515,4050,Directed,10551,,1
1516,4020,Directed,10552,,1
1517,4371,Directed,10553,,1
1517,1818,Directed,10554,,1
1517,3932,Directed,10555,,1
1518,4084,Directed,10556,,1
1518,2797,Directed,10557,,1
1518,3306,Directed,10558,,1
1518,2615,Directed,10559,,1
1518,2244,Directed,10560,,1
1518,2312,Directed,10561,,1
1518,2012,Directed,10562,,1
1518,1695,Directed,10563,,1
1518,3798,Directed,10564,,1
1518,3619,Directed,10565,,1
1518,4438,Directed,10566,,1
1518,4224,Directed,10567,,1
1519,3770,Directed,10568,,1
1519,4321,Directed,10569,,1
1519,2239,Directed,10570,,1
1519,1624,Directed,10571,,1
1519,3014,Directed,10572,,1
1519,2370,Directed,10573,,1
1519,2596,Directed,10574,,1
1519,2692,Directed,10575,,1
1520,3300,Directed,10576,,1
1520,3076,Directed,10577,,1
1520,3344,Directed,10578,,1
1520,1823,Directed,10579,,1
1520,4545,Directed,10580,,1
1520,4562,Directed,10581,,1
1520,2198,Directed,10582,,1
1521,2444,Directed,10583,,1
1521,2215,Directed,10584,,1
1522,2307,Directed,10585,,1
1522,2030,Directed,10586,,1
1522,2649,Directed,10587,,1
1523,2542,Directed,10588,,1
1523,2977,Directed,10589,,1
1523,3028,Directed,10590,,1
1524,3530,Directed,10591,,1
1525,4059,Directed,10592,,1
1526,2747,Directed,10593,,1
1527,2147,Directed,10594,,3
1527,1689,Directed,10595,,1
1527,3391,Directed,10596,,2
1527,2372,Directed,10597,,1
1527,1527,Directed,10598,,1
1527,3823,Directed,10599,,1
1527,4439,Directed,10600,,1
1527,2035,Directed,10601,,1
1527,2489,Directed,10602,,1
1527,1930,Directed,10603,,1
1528,2500,Directed,10604,,1
1528,2930,Directed,10605,,1
1528,1697,Directed,10606,,1
1528,3994,Directed,10607,,1
1529,3458,Directed,10608,,1
1529,3040,Directed,10609,,1
1529,3169,Directed,10610,,1
1530,2747,Directed,10611,,1
1530,3134,Directed,10612,,1
1530,3384,Directed,10613,,1
1530,3523,Directed,10614,,1
1531,4380,Directed,10615,,1
1531,4307,Directed,10616,,1
1531,3331,Directed,10617,,1
1531,4546,Directed,10618,,1
1532,2323,Directed,10619,,1
1533,3767,Directed,10620,,1
1534,4131,Directed,10621,,1
1534,3057,Directed,10622,,1
1534,1804,Directed,10623,,1
1534,4119,Directed,10624,,1
1534,2049,Directed,10625,,1
1534,4058,Directed,10626,,1
1534,2117,Directed,10627,,1
1534,4278,Directed,10628,,1
1534,1630,Directed,10629,,1
1535,4450,Directed,10630,,1
1535,4321,Directed,10631,,1
1535,3012,Directed,10632,,1
1535,4177,Directed,10633,,3
1535,1998,Directed,10634,,1
1535,2117,Directed,10635,,2
1535,2195,Directed,10636,,1
1535,4466,Directed,10637,,1
1535,3040,Directed,10638,,2
1535,2207,Directed,10639,,1
1535,2506,Directed,10640,,1
1535,2069,Directed,10641,,1
1535,4411,Directed,10642,,1
1535,2929,Directed,10643,,1
1535,3383,Directed,10644,,1
1535,2461,Directed,10645,,1
1535,1978,Directed,10646,,1
1535,3458,Directed,10647,,1
1535,4056,Directed,10648,,1
1535,2595,Directed,10649,,1
1537,2286,Directed,10650,,1
1538,2604,Directed,10651,,1
1538,3878,Directed,10652,,1
1538,3422,Directed,10653,,1
1538,2745,Directed,10654,,1
1538,2460,Directed,10655,,1
1538,2003,Directed,10656,,1
1538,2245,Directed,10657,,1
1538,2218,Directed,10658,,1
1538,4225,Directed,10659,,1
1538,2383,Directed,10660,,1
1538,3363,Directed,10661,,1
1538,1710,Directed,10662,,1
1538,2044,Directed,10663,,1
1538,1709,Directed,10664,,1
1538,2143,Directed,10665,,1
1538,1918,Directed,10666,,1
1539,3076,Directed,10667,,1
1539,4185,Directed,10668,,1
1541,1541,Directed,10669,,1
1543,2121,Directed,10670,,1
1543,3994,Directed,10671,,1
1543,2637,Directed,10672,,2
1543,4206,Directed,10673,,1
1543,3133,Directed,10674,,1
1543,4209,Directed,10675,,1
1544,3813,Directed,10676,,2
1544,3231,Directed,10677,,1
1545,2563,Directed,10678,,1
1545,2030,Directed,10679,,1
1545,3135,Directed,10680,,1
1545,4193,Directed,10681,,1
1545,3722,Directed,10682,,1
1545,1796,Directed,10683,,1
1549,2604,Directed,10684,,1
1549,3382,Directed,10685,,1
1549,3012,Directed,10686,,1
1549,3659,Directed,10687,,1
1549,2038,Directed,10688,,1
1549,3879,Directed,10689,,1
1549,3830,Directed,10690,,2
1549,4246,Directed,10691,,1
1549,2924,Directed,10692,,1
1549,2377,Directed,10693,,1
1550,3905,Directed,10694,,1
1550,2115,Directed,10695,,1
1550,1681,Directed,10696,,1
1551,2378,Directed,10697,,1
1552,3382,Directed,10698,,1
1552,2534,Directed,10699,,1
1552,4093,Directed,10700,,1
1552,3857,Directed,10701,,1
1553,4368,Directed,10702,,1
1553,1967,Directed,10703,,1
1553,3404,Directed,10704,,1
1553,4194,Directed,10705,,1
1553,1978,Directed,10706,,1
1553,4510,Directed,10707,,1
1553,4052,Directed,10708,,1
1553,4452,Directed,10709,,2
1553,2929,Directed,10710,,1
1553,3565,Directed,10711,,1
1553,1937,Directed,10712,,1
1553,1560,Directed,10713,,1
1553,3152,Directed,10714,,1
1553,2925,Directed,10715,,1
1554,2099,Directed,10716,,1
1554,2369,Directed,10717,,1
1555,3225,Directed,10718,,1
1556,2670,Directed,10719,,1
1558,3607,Directed,10720,,1
1558,3552,Directed,10721,,1
1558,1908,Directed,10722,,1
1558,1945,Directed,10723,,1
1558,3937,Directed,10724,,1
1558,4303,Directed,10725,,1
1558,3757,Directed,10726,,1
1558,2121,Directed,10727,,1
1558,4324,Directed,10728,,1
1558,3127,Directed,10729,,1
1558,2369,Directed,10730,,1
1559,3627,Directed,10731,,1
1560,3565,Directed,10732,,1
1560,4442,Directed,10733,,1
1560,1630,Directed,10734,,1
1560,3713,Directed,10735,,1
1560,3825,Directed,10736,,1
1560,2108,Directed,10737,,1
1561,2423,Directed,10738,,1
1561,4104,Directed,10739,,1
1561,1644,Directed,10740,,1
1561,1897,Directed,10741,,1
1561,3261,Directed,10742,,1
1563,3348,Directed,10743,,1
1563,1575,Directed,10744,,1
1564,1649,Directed,10745,,1
1564,4493,Directed,10746,,1
1564,3403,Directed,10747,,1
1564,2278,Directed,10748,,1
1564,2121,Directed,10749,,1
1566,3813,Directed,10750,,1
1567,4535,Directed,10751,,1
1567,1837,Directed,10752,,1
1567,2358,Directed,10753,,1
1567,2506,Directed,10754,,1
1567,1761,Directed,10755,,1
1567,1641,Directed,10756,,1
1567,2293,Directed,10757,,1
1568,2670,Directed,10758,,1
1568,3264,Directed,10759,,1
1568,3567,Directed,10760,,1
1568,2981,Directed,10761,,1
1568,4072,Directed,10762,,1
1569,4522,Directed,10763,,1
1569,3333,Directed,10764,,1
1569,2553,Directed,10765,,1
1569,2536,Directed,10766,,3
1569,1717,Directed,10767,,1
1569,1676,Directed,10768,,1
1569,1653,Directed,10769,,1
1569,2042,Directed,10770,,1
1569,3041,Directed,10771,,1
1569,3738,Directed,10772,,1
1569,4495,Directed,10773,,1
1569,2485,Directed,10774,,1
1569,4543,Directed,10775,,1
1571,2234,Directed,10776,,1
1571,4278,Directed,10777,,1
1571,3230,Directed,10778,,1
1572,2818,Directed,10779,,1
1572,2804,Directed,10780,,1
1575,3061,Directed,10781,,1
1575,4406,Directed,10782,,1
1575,3654,Directed,10783,,1
1575,2670,Directed,10784,,1
1575,3157,Directed,10785,,1
1575,2223,Directed,10786,,1
1575,1995,Directed,10787,,1
1575,3813,Directed,10788,,1
1576,2089,Directed,10789,,1
1576,2946,Directed,10790,,1
1576,3813,Directed,10791,,2
1576,3193,Directed,10792,,1
1576,3523,Directed,10793,,1
1576,3427,Directed,10794,,1
1576,3394,Directed,10795,,1
1576,2475,Directed,10796,,1
1576,4076,Directed,10797,,1
1576,2886,Directed,10798,,1
1578,3619,Directed,10799,,1
1578,2876,Directed,10800,,1
1579,1974,Directed,10801,,1
1579,3828,Directed,10802,,1
1580,1580,Directed,10803,,1
1581,3929,Directed,10804,,1
1583,4109,Directed,10805,,1
1584,4177,Directed,10806,,1
1585,3906,Directed,10807,,1
1586,3565,Directed,10808,,1
1587,3374,Directed,10809,,1
1587,3650,Directed,10810,,1
1587,2919,Directed,10811,,1
1587,2965,Directed,10812,,1
1587,2223,Directed,10813,,2
1587,3524,Directed,10814,,1
1587,4182,Directed,10815,,2
1587,3554,Directed,10816,,1
1587,3306,Directed,10817,,1
1587,3868,Directed,10818,,3
1587,3041,Directed,10819,,2
1587,1665,Directed,10820,,1
1587,3651,Directed,10821,,1
1587,2157,Directed,10822,,1
1587,2239,Directed,10823,,1
1587,2245,Directed,10824,,1
1587,3619,Directed,10825,,1
1587,3468,Directed,10826,,1
